teff_gspphot,phot_g_mean_flux,distance_pc,radius_gspphot
7089.4946,12515.578476269227,1402.7175764889023,1.2194
6755.9053,4992.523205607617,1651.0776131771065,1.2903
6753.2983,22391.015774110656,1351.0558744993496,1.8535
3739.6558,957.3589783902304,621.6462933917568,0.4492
5565.3984,6905.2548761686185,1093.2500950537717,0.8796
5848.809,26692.60674413685,871.300143786415,1.457
4658.957,3213.376081763515,1172.091392794653,0.8702
5642.171,10221.115466984338,921.636608319116,0.8248
5352.476,10015.345935179175,1565.0253773294066,1.3956
4949.9937,31796.120867089805,423.03835021661445,0.7779
5689.0522,24103.02677471128,703.7036895974259,0.9057
6717.8745,27306.51336665648,1326.4190627240723,1.6145
6032.013,5343.117590524376,1268.7159133167847,0.8043
3918.5151,1130.1767270742323,673.2474476379457,0.5594
3591.2146,996.6406660752696,565.5873211582278,0.5511
6700.225,152918.494415433,595.4096537307354,1.5066
8574.103,7403.4947329532115,2113.1689329164465,1.5041
9123.159,22163.12049852881,2327.7295475757064,3.5155
4980.4927,113092.59663642812,1604.5406518529135,8.2968
7991.156,17765.033525979197,1861.3009764972671,1.4863
3731.3196,2195.214093319994,552.9352410109879,0.6363
6421.6553,243300.68260677677,513.921569206292,1.6451
9312.64,19883.36401651608,2664.7682820784908,3.2684
5612.973,9133.60273940856,962.2521584168446,0.7096
5789.8354,17379.79498597502,816.4064994870039,0.8776
5661.5415,6790.113133321083,1142.5223392011433,0.7194
5441.9194,14567.19191547792,781.5078300774231,0.8549
4764.1265,73861.98673007486,4319.5337503420305,45.027
4802.4067,10263.015527922327,641.0646638045989,0.82
6033.7417,6407.424664079509,1303.8585691601993,0.8945
3719.4822,1840.9858706322184,711.9213766817412,0.5194
3487.989,1135.7807188766092,487.51474227071685,0.3837
7595.02,9848.39024306924,1320.7420749996818,1.1844
3798.1152,1322.0170619994929,643.171892919246,0.4608
3741.2205,1632.5815871433538,594.2592680822434,0.5857
5729.903,3839.2167337197766,1272.6846359337046,0.6868
3694.6177,1826.6003676065584,713.7442081880662,0.5033
5442.8457,5063.667581877803,1363.5032042676385,0.7171
4806.5347,4936.607719950143,918.7232851620932,0.8943
7371.273,19260.2385726082,1462.6579237335864,1.6468
3438.6816,3258.4038259975364,165.35586056854464,0.3215
5262.5435,168463.5592766509,321.0815820626502,1.0529
5451.9907,4722.131049246838,1075.5604835029467,1.5707
3859.5476,1268.390230131406,670.0691380711907,0.4348
4825.0913,2928.5698213320834,1158.6592249934254,0.6013
4869.5522,6666.288587344585,976.8917895421102,0.9693
7711.0254,37207.487265445285,1347.8936011183746,1.6516
6590.726,44756.15865867852,1223.6280037977713,2.1278
6502.3853,7734.299168818977,1316.3629998956299,1.0907
7296.905,21495.40515369674,1345.452405792868,1.543
4627.187,6024.442547796428,718.5765984982077,0.9143
4481.498,4280.082364768625,1213.254177619,0.9547
4914.598,3200.4724619667795,1083.0782232673848,0.587
4643.325,3246.9416275769945,1118.6786290548202,0.6179
5538.969,63510.81735898011,5991.263633988259,39.9954
6704.1655,13888.04251113866,1389.7317454786698,1.1421
5940.1675,227411.1150825388,379.1978203119913,1.1943
4516.843,3972.64352140136,1028.7267363046642,0.8584
4359.6177,2026.9178617557327,1029.8181468739892,0.5947
5388.9863,9034.67359159131,1099.0724401447073,0.7808
4698.8013,6704.993242278663,738.5877362960612,0.7063
7279.0444,68162.57634030703,1435.5258642960823,1.9563
10937.198,71037.84087328365,2616.981837319267,3.5269
5501.074,9467.33724569185,1047.6219342921036,0.7911
5522.1216,7121.157471546517,1323.0443430642933,0.7359
6722.9214,21198.12449457688,2000.7908071835004,1.9224
7455.202,7880.73239589537,2274.6753166758476,1.3265
4830.7524,273989.25709525216,149.88345447527968,0.7894
5594.027,18011.854599101636,811.881861387704,0.8493
4702.9663,17418.56782048778,497.9330698412944,0.7535
4448.1436,4824.80727255329,686.2019734453298,0.878
3468.6096,1173.170456994712,363.8660917972656,0.3804
4873.481,130908.66670492513,2567.8526506452663,21.5441
5301.9175,5262.238747913001,1574.7302192585576,0.7365
3649.1682,1198.9307457827383,575.7576062271596,0.5156
4355.343,3907.623229218902,1239.0009985402878,0.713
3570.1675,2233.588726315192,394.8269199894487,0.5312
4845.3394,3537.2198371930663,1298.7074514494798,0.7989
4676.0225,6458.824944239898,691.0434152035497,0.6712
4985.51,2965.01281284543,1270.654873644322,0.5256
5507.4956,7825.5375684483315,1199.2226142771938,0.834
7102.6733,7310.5050867925775,1814.831888591789,1.2473
6413.9146,39945.52276041952,1039.994721824004,1.3808
3716.1902,1332.104725297996,817.8580418629717,0.4729
4998.0386,34540.94175963502,401.1479600427162,0.7638
5573.2256,6874.707963439842,1342.1169126278176,0.7618
7397.928,18746.173147372683,2033.4719642773919,2.6284
7377.4023,7211.43985591818,1616.3056581942008,1.4961
4397.8164,1961.1489490307777,688.0305273515746,0.6272
3367.858,934.5467356992594,275.1832781589644,0.3238
5181.1685,9946.650958380224,1777.8803413700864,2.3136
5508.7866,29597.346449115907,3811.7404315770127,6.747
5814.164,66233.89890768463,1592.4632258229503,5.7946
5148.3325,9804.662008935798,750.9306503788483,0.6898
4599.8994,11622.586078370368,533.3876046198844,0.7584
6814.367,64228.26948134954,858.2587842328012,1.605
5863.491,53871.05136560022,2554.3269100310004,7.9712
3800.2449,1886.0897048351867,756.325640947372,0.5476
4552.9287,10128.96116241218,470.0405957517263,0.664
3430.747,967.6652747680522,430.6379419247025,0.8478
6646.4263,36602.823683793,1263.183697670047,1.8976
6023.277,6076.744677619428,1566.4133570437177,0.9897
5054.349,24317.57619641304,487.75588301356095,0.8364
3696.2588,1823.2723295058904,739.6463906594684,0.5399
5516.5737,6170.585854869717,1328.669849625318,0.7562
6426.6914,23995.22669546847,1138.225534547613,1.3375
3425.551,1025.6706697684265,322.24647126559205,0.4301
4474.438,2606.677443311442,1109.2927159500873,0.8236
3726.069,1167.344941326746,631.854492093326,0.5565
5936.689,11048.4147898057,1028.47505429727,1.011
5174.841,11822.754758946689,1325.1942700461009,1.4273
5661.607,10450.263818884245,1512.7763820701687,1.37
4533.686,18293.024711984803,486.0980697392456,0.8758
5891.6763,24189.50240475464,635.3911367985851,0.8338
5568.363,4299.763211520701,1471.3487736723735,0.6781
5116.814,5170.124436764308,792.4851122119784,0.6565
3558.1108,1815.4732999343755,465.5641249899975,0.4726
4570.5894,3053.1680592141192,1204.349042225775,0.8599
5170.72,15461.881769900328,695.7128159658852,1.0333
4580.9136,5181.204532938391,843.2837790403482,0.8815
3607.6907,3077.584804300575,311.5112060024341,0.5437
3999.3992,2153.148414455983,651.6507283846406,0.573
9181.462,23837.600260976466,2763.847557608634,3.5549
5375.595,27712.83764059165,3922.2152586931034,8.5742
6063.0146,68991.07395717394,912.3692928029365,1.7729
9281.552,69455.98503884464,1509.6545376465351,1.8526
6937.351,9868.18864231315,1924.5348792702257,2.296
4607.9697,3080.242175635398,894.2990172289442,0.6743
6611.7046,21989.806941450177,1552.9566402819094,3.0195
5343.196,19719.61516298655,737.4682103404466,1.0891
3763.8708,950.7181307515416,523.8704362188824,0.4498
3666.504,1372.610492497531,459.2929191722569,0.5034
4625.364,95154.45770150964,2403.352674507749,17.5731
7320.477,37489.45546263186,1424.3809514328061,2.1728
5946.935,24213.12154297513,3742.3048685076965,20.691
7474.4956,26345.97135183456,1359.5831408073943,1.5724
3503.9954,698.4880273242718,418.44573959755826,0.3322
4678.0894,2453.4316542633965,980.3997094852406,0.7025
8230.049,4294.509574095445,1592.9054267617241,1.163
4478.3574,6518.072172493498,610.834805979694,0.8662
5500.727,180747.66222454497,236.1132227689473,0.8689
5348.5107,5666.428646276017,837.0344642579433,0.6977
4719.1514,3597.57616865424,889.6052332652573,0.8754
4229.3267,2162.880775953512,656.0270711990948,0.6286
6303.1885,32149.15092773683,827.6414662836391,1.3429
7429.935,8394.934589667213,1769.159110748495,1.503
7707.843,5998.094277084091,1703.7253243085327,1.3876
6806.6313,39875.27717969532,874.2700681146983,1.4173
4957.7744,2710.9099580655657,1271.7323668029787,0.5663
4334.743,2153.1374240091727,784.8536047790484,0.8429
4267.771,1442.5668196512124,775.2140895557042,0.5875
5657.3594,5234.853996437923,1164.8952314042347,0.747
3688.6208,1261.1459583329608,750.0931815666587,0.4937
4876.7007,8524.971559748117,2067.3071860685027,3.3104
7745.4077,62324.99556517115,1178.6805713606252,2.1716
5575.6924,6938.395032452577,1453.7275250178625,1.7435
6064.4263,6702.705513235361,1467.7962343676445,0.8998
6575.2476,7135.2400021604,1887.8772649693037,1.4773
6852.9478,11655.3796563218,1201.4534799196542,1.2253
6957.2676,15585.185510299176,1831.071390467772,2.2214
5531.7275,4713.005456088771,1400.5064871294153,0.7517
5034.7036,8771.16986728323,1400.5317100287934,1.5779
4467.4204,2063.7068169245395,1006.7527051695382,0.5756
7436.779,10451.450287664164,1590.2289380428415,1.5009
4652.3325,3278.5593704578755,1246.7499695538588,0.9175
5094.106,2550.23094551244,1113.5484136429127,0.6321
7143.302,12030.11101967762,1105.4583742189936,1.2471
6079.126,18516.31866608435,2921.2565474122093,6.6361
7691.793,7081.772593335191,2156.1174544383216,1.4212
7463.0767,26711.648693326373,1404.1381911385427,1.8551
5543.185,16336.657487957666,924.8411673261044,1.2865
4399.2026,2725.8514860889045,738.896092056937,0.7584
4845.693,211570.87743254163,3333.0320903622546,91.9314
4377.713,1276.2795233601464,870.2014551352116,0.7902
7947.258,26908.746029896,1569.0065582335405,1.7757
5967.368,44784.55905278469,586.1470201553682,1.1127
5793.1357,424127.4418148234,381.32818156019675,2.2743
5618.8027,9372.626014744015,1078.6334158655566,0.8799
7135.4316,8992.61619106065,1756.4505143141064,1.4377
5607.595,5905.843199689112,1223.3590586670834,0.7069
5145.6455,52013.65398848384,1299.1524609745081,4.3765
5319.6436,3528.22046508326,1516.7773907364015,0.6284
4521.74,5116.5216770647885,669.7108362623713,0.668
3634.8884,3056.900557088264,412.6956504770629,0.6526
5678.35,29632.57156914894,1061.6689933557363,1.5117
4678.0557,2373.2847144839147,1086.3857452440889,0.5454
5981.9214,21748.01423118916,796.4054220060227,0.9183
9246.979,15496.817439468396,2436.5606527575005,2.9565
4859.6313,4176.821959571994,955.6034330753565,0.6693
3580.3484,2663.4458694974464,317.77958726280434,0.4882
5131.9717,4735.469936437937,1257.436038994786,0.669
8708.595,14830.112150776722,1794.6795485309733,1.763
6708.8525,23960.473944531743,1040.289435002023,1.3305
3503.5396,1064.2675265481814,533.544770297102,0.518
6808.863,20744.39005142768,1252.5988233422468,1.243
5124.2803,9621.449222684269,2138.553589401934,2.5234
4591.879,2727.390547899265,867.2384498982356,0.6442
5729.327,10336.69926035076,1024.4537664385377,0.8004
4330.761,3870.843983708374,510.70076047750115,0.727
9850.511,52206.8053127255,3557.6117226130937,4.7068
5026.2754,4391.194579201376,1617.2030846987006,0.974
5728.906,16309.993526385784,1267.0764680693246,1.1856
3470.697,2262.41210314927,327.3369011996912,0.4865
5347.906,5283.280861912853,1128.929100351015,0.6243
9463.864,9691.050346890645,2515.737046001945,1.7413
9357.975,19473.868695224643,2138.0215635321606,1.7259
3577.7332,1388.3194576239994,372.7906170709202,0.402
6334.1304,22427.61062045613,1681.3864224670085,2.2096
6009.4116,6504.425044442077,1231.9782742447858,0.8282
5461.649,4106.259997624835,1190.3011394929479,0.6468
6089.173,95388.68274577624,1812.6671575115909,11.0052
3548.1821,1990.900571536936,797.6990371960464,0.668
5806.7764,21658.380420800448,3734.6395559831963,8.8774
4506.3984,5497.029597236823,726.8143337593566,0.7483
7853.6104,8105.195157014027,2626.8404892919075,1.4633
7649.514,5873.795512383948,1838.111136833758,1.1319
5869.066,11175.998909242438,909.2877604992807,0.7177
4952.081,4083.960736378128,955.6697379766947,0.6071
7080.6147,6509.902141783223,1611.3043817534956,1.2991
4897.681,4896.052907114697,1264.2265100738523,0.923
3947.3672,2157.2213295239367,628.35827212716,0.5101
6617.2676,20013.968846081567,1056.5095934229132,1.1901
5160.534,10717.95425613106,1144.3446372460949,1.0617
6822.9053,34368.48516668479,999.1282357422413,1.3613
4497.2393,2538.613791376646,862.1707299901163,0.6964
6385.4185,15079.53482845713,1007.6439729143472,1.0884
6080.581,4351.426349146152,1568.5278056428049,0.8008
5178.6006,20092.06815566372,636.8657320423099,0.9266
3408.462,1090.564593803377,400.70844359034817,0.4443
7278.0454,74895.05174788903,974.9814417828345,1.7266
5915.0522,31826.031152712814,1052.8558948005257,1.5971
4980.394,5563.886775316948,826.1451315310866,0.6068
5209.127,5369.158829519188,1406.7283309763493,0.7945
3666.6025,1583.6328926062386,446.33753346066965,0.4262
5032.482,52135.12883150012,4160.085372044415,10.816
8104.6646,676406.5223683475,493.80721882762606,1.5965
5154.7295,3157.3000487419017,1443.1916566963234,0.5957
5659.4595,21313.911905775585,601.6659389498999,0.8164
5510.5986,3497.1086917763587,1360.7742478417526,0.7197
5018.748,21162.747418676157,798.6305094538409,1.0014
5550.131,39114.45644065028,1986.1628970695465,5.8211
6043.4517,8551.844035076629,1478.203200331263,0.9953
4462.5425,2468.1298347670886,957.2736237513752,0.7957
9952.091,15434.372765003534,2754.8950057738575,2.714
6080.2974,14275.052484769238,1172.8152223961558,1.0285
6300.6597,21212.928142471177,1079.4036770628807,1.3876
5791.4854,5836.643080311367,1644.4979455952512,0.7255
5526.167,21214.6271419669,1263.6768109724162,1.6732
6733.6,20688.00823986496,1702.1089964127468,1.6919
7113.6855,17731.38467376294,1981.8430136408883,2.4032
5014.936,4234.877427926507,1148.2677004310774,0.584
5568.256,40938.04922863738,900.4856619514567,1.5477
4225.2817,2047.867387386198,909.2246673431982,0.5528
4317.2095,3860.4038474038257,616.1630587641876,0.7756
7604.487,13803.73492569929,1931.4082530924943,1.7969
4760.5317,19414.78476909965,506.0451111170064,0.8766
5222.321,14030.833238435576,1727.1157111413843,5.3508
4922.4907,67778.85051413087,3350.754190022817,12.4029
9471.474,39104.7051072668,1962.0353963437828,2.0471
5593.686,5232.099768792687,1375.7279302044371,0.69
5833.481,16965.53397565502,956.521821151077,1.0704
7915.1987,39266.51030099983,2486.3946199298666,2.6057
5158.965,7208.324261242406,896.269978706089,0.7034
9001.373,332647.7031087348,1266.279620319519,3.8317
8832.73,45564.030942482284,3333.0494838024724,2.8555
5758.7856,6878.239326830544,1365.321913476418,0.7783
9018.036,14483.773049547195,3071.428461882485,4.8391
7695.4463,7869.51821851982,2071.012354019241,1.3469
5575.5176,26075.04949213536,896.9823942394747,1.3758
3682.6885,1353.109096828931,577.6897027503007,0.5148
6290.233,34563.688338109845,2320.7059561468363,5.6498
5082.0615,3746.103349697508,1700.6752001487594,0.8415
6304.9985,55596.01037918666,5100.2997636087375,24.4313
4531.773,4228.032737505198,954.8932700828416,0.9173
5607.814,8036.710240496594,1530.600804855003,1.8486
15268.434,50039.31241031662,4446.81435375827,5.9629
7099.087,18923.75017488403,1201.1359641845706,1.2952
4402.382,2557.155884605248,749.3372813928563,0.7234
4885.846,32986.90173877064,1943.885871645869,7.4671
5863.002,22943.75472279064,3162.249221997518,7.2818
6690.852,25407.32867266657,1365.5855498492851,1.5605
7910.542,11919.568854515044,2324.722942233351,1.9806
6074.669,6037.245304316982,1554.0273722112229,0.8477
9351.314,161511.43413508026,1422.16120113128,2.91
5396.4614,5247.692812370618,1434.5348999185983,0.629
7149.485,12368.641778786334,2102.716058699957,1.7841
6549.676,73417.93195580116,892.0408070251308,1.577
4756.655,5282.022308786563,792.5607345117021,0.6455
5186.8975,15722.37848911954,2464.7813783282686,3.8631
5522.188,16424.303215428492,1345.758955301548,1.3759
4639.0522,2931.012968168415,1057.118435103253,0.5806
7887.399,28502.024248250927,1944.9423203755493,3.7599
5716.3613,5921.368351844374,1543.0602738795383,0.6872
6604.5293,79883.6277950433,768.1051823108844,1.3855
4623.038,7776.708490175573,562.4271888099308,0.7043
7746.662,10091.67999032158,1779.91730789794,1.3792
5047.564,8397.946014565252,938.2029247696983,1.0423
6070.565,5034.669429552122,1724.5580702547059,1.0273
6032.5923,6829.245221942881,1389.383900511267,0.913
5364.1304,67235.50299360389,437.8796655489498,0.943
7293.4604,12495.31001717421,1206.3148827803298,1.2706
6526.235,115222.31075133174,578.7509452025587,1.313
4473.5464,3170.697873921741,853.2752341487052,0.8583
3748.8193,2131.644451439871,499.5260369604612,0.5361
5806.738,33192.49934243689,631.0046443192472,1.2381
4779.4746,5969.204991986174,684.7614648294199,0.6521
6388.0166,35726.00307870548,3756.297755377249,23.0668
5918.9146,17324.173971558277,865.4679113452,1.2088
4995.748,3614.826283500729,1039.2996699278226,0.7502
5959.164,28163.49805591086,2717.97093644249,19.2619
3722.4094,1777.7797051834873,547.868251606033,0.597
9210.783,14773.573091655557,3220.0401154454016,3.4736
4397.348,41439.68741942258,200.97400667482378,0.6629
5920.3574,19420.15577698528,1052.9797507553487,1.5407
5390.732,8571.923218120384,1039.797442420735,1.1253
8237.082,8913.337999492604,2083.1745484934368,1.8043
4694.5933,27877.667845358927,408.09830374835985,0.791
7292.976,5262.312005681522,1986.9173223016787,1.2991
4812.967,185344.5429078054,3270.735679168843,24.1437
4374.035,7061.302839196263,425.3801846288739,0.7308
4047.277,7941.300747270563,298.54006317610646,0.5982
4371.404,2587.099425043273,1059.9037229180105,0.8731
4436.4844,1744.1304710829688,816.0637616701084,0.637
3488.4775,1012.687468893638,462.12180721002636,0.4721
7240.9106,9222.407968330352,2541.7543956443687,1.6052
5087.8677,42702.01934061985,3155.546582190581,8.5243
9496.798,11751.949208584723,2421.0601196829857,1.3959
5345.7603,51677.526455242594,2808.1625594784778,6.5564
5234.083,37153.25828333589,3170.7913360829825,6.2489
5728.4497,8369.412401394826,1230.568451066058,0.7658
5955.171,8886.663907164768,1687.3662455955819,1.0755
5080.5996,3374.8697850976123,1272.890716313644,0.5837
8392.775,12242.94717240187,2105.6755954943114,1.6533
3623.6274,778.737911269325,562.1707373628176,0.4476
4437.702,1762.3049975311435,1057.381287783839,0.755
5660.6743,6874.583298128455,1441.0541132198975,0.7196
6308.7104,59578.97727029435,1035.2722627165035,1.9496
4261.4263,123404.06637841531,113.00987592435932,0.6161
5434.295,48896.83819440064,993.8000904144234,1.9036
5895.2095,61588.11788787097,624.9411858375768,1.1682
4420.6206,2191.8478942313527,727.7353362919849,0.7385
6918.487,9378.505840185504,1760.608861167026,1.5248
6728.844,14050.701759583952,1381.4064760695492,1.2393
5246.269,18172.332653345307,1293.2144249721675,1.4579
6000.376,9915.12234741338,2484.1848693216016,1.5294
5330.9194,10488.866578764704,1500.8651032623532,1.2684
7097.045,10114.012328527002,2495.10640178899,1.6325
5529.0103,66102.49151533845,2923.084476494955,9.1483
6554.0137,24763.87426391922,1227.11577252941,1.3782
8761.093,15981.640934468369,3112.468979916771,4.7443
6010.7876,148446.06293612102,698.738579968038,2.2144
5647.2344,22489.28797583343,1268.4130582319576,1.5004
4866.936,10500.79009808968,746.7736456197916,1.0426
4471.523,7969.457926417777,489.4184162126863,0.6379
5609.3413,110363.7643610222,315.3041431569976,0.814
5411.859,4130.863288589365,1495.1612404338655,0.6512
5747.4756,5920.121587042245,1387.1644511719403,0.8674
9071.967,24711.597584256662,3439.4643399531305,5.0973
9853.713,16490.938357851894,3299.078035904251,1.97
6660.233,10808.452941311029,2005.6547270899782,1.4388
5848.918,4340.80461059444,1790.0432047830254,0.767
4712.5596,3696.5649005139,1148.639910968467,0.8897
9259.546,37676.20142469976,2405.7842626179595,2.3148
7312.48,14566.616287836983,1998.6123142932138,1.5948
9337.52,182140.82624216485,969.0469181316757,2.1817
3433.1343,1129.4762420610125,370.52757734401933,0.8311
7355.7866,14488.366593192048,2189.9411334469896,1.7358
9123.91,21679.142685486408,2496.5007748102175,2.3281
4398.7246,1756.641218864371,781.246761830945,0.7527
9169.469,119409.4811182978,1017.2766354351437,1.8919
4190.608,1507.9756896244198,726.1386015676397,0.6546
5306.3433,31413.42785274172,667.5322337858482,1.0855
3262.7437,626.4506536630238,380.5427613677502,0.2842
7674.8535,4069.497624170001,1599.1047309254252,1.3709
4628.244,3855.472728526932,935.4786472510924,0.8155
7998.845,93515.2516006216,1964.2414690482606,4.3711
4135.2275,1559.745347164038,694.2257901704878,0.5927
5000.1187,84201.94508283991,2375.432817528672,12.3183
7159.4297,7943.532494178662,2130.605853859117,1.2415
6312.989,151322.45687150952,891.0249719356187,3.0582
5890.056,8100.771347916449,1681.4624388879092,0.9542
4988.962,4586.455881835404,1080.0393949268737,0.6466
6420.1255,54133.01081099306,864.0138358234298,1.3654
4917.2646,11074.291646322828,998.0392908374106,1.028
8069.5024,7654.741814455003,2462.768409229654,1.3997
3481.758,3545.0007633583814,242.43655201713642,0.4674
5969.3076,10807.358620367537,1493.9684495007052,0.896
4515.8486,3793.352654789253,1628.778467014847,0.7211
5545.9673,21637.924856249123,1404.1912278995117,1.8082
6288.03,17940.93056407927,1564.3955018944223,1.3673
7599.537,17339.878520056198,2993.399813011761,1.5422
5013.8545,45778.62639574078,894.0755657169791,2.2353
5937.426,23135.518849804503,900.4890839336033,0.9868
5560.314,34300.50702490954,5009.527481945036,21.3229
14233.704,151699.00338523765,4702.115848037856,4.44
4443.792,2771.537276695485,912.3122446025593,0.8192
4685.4375,6432.250321176529,864.0516445533025,0.892
3471.185,891.7042976728758,521.8778778396096,0.3897
4314.018,2250.5984273655963,1007.174135364071,0.6425
5166.203,7148.164789709769,918.5268463878735,0.7087
6277.5996,21923.03172916862,1080.294472522077,1.0831
5667.5776,6709.071516403374,1650.8160335516886,0.7892
5477.3613,17461.89965572016,890.1596127686976,0.8596
5324.628,21803.0586396119,3894.1252062833455,4.5291
5575.6216,11487.594530034388,1015.7110795186163,0.8602
5840.973,13140.778963075622,1201.3586663418146,0.9007
5224.1562,13448.274254085356,988.8626950813372,1.011
5131.439,7311.098209640465,1482.1500031037383,1.3714
5264.76,18154.156392660047,2327.5434555843285,3.4098
5073.846,133635.89597318397,1626.0948465428314,9.4322
5380.0234,9292.58421075227,1459.6859591355671,1.3132
5650.72,3685.506414725521,1260.9547998914557,0.8223
6106.926,25390.7153957132,1438.0134754583457,2.4866
7343.3755,10934.204547406353,1636.6171935896848,1.4965
3709.0586,3953.395108923593,602.0881898798904,0.8045
4304.8955,2014.913223993556,731.347763614456,0.7829
5976.8203,26090.145821935545,955.6171024525247,1.1949
6354.7217,17378.211723026143,1265.7641909453757,1.2134
5437.6816,83611.56003720411,602.2774199523402,1.5898
5519.3755,5639.184710412068,1179.9556852823946,0.6757
5394.3584,7887.574588839879,1624.1897180578908,1.2597
9491.112,263474.145653802,837.0161838946593,1.9695
3827.48,2063.975872112305,977.694122124408,0.7292
7622.417,15222.745382310608,1881.1058092883954,1.4549
3717.296,1311.2208186811897,621.4967980743364,0.5508
8710.178,19241.920851576167,2741.836579819794,4.002
5172.6255,10650.245034754087,1806.0152469163486,1.7546
5483.2944,9061.135129652226,1496.4867570427066,1.0776
4939.0083,31999.50827741905,3191.1153809557927,7.8464
5148.974,3070.739815672147,1421.7998358446582,0.6262
6039.077,12539.270337259852,1301.5607231981053,1.0312
5290.488,33937.43193183158,536.8509435148127,0.8366
4453.688,7483.381356455869,527.4973712205644,0.6469
5351.5474,16337.496414521402,2493.0196629472857,7.3313
5292.4775,8276.640538331856,2359.988358023358,2.2248
3516.6738,1822.3399537208225,305.2463119258291,0.4809
9001.842,16100.30305022659,3272.6705433878956,2.0165
5371.07,41472.01347770698,798.3802124869409,1.7016
4810.175,15016.192946397508,557.5692250234889,0.7885
6151.9414,6160.166264122671,1943.5495758619359,0.9431
7097.181,7125.274104148322,1886.735806934434,1.4571
9677.519,14671.12115155737,2414.7210865287793,1.9478
4881.672,6625.960634641184,785.6086593582884,0.8445
6936.49,19580.030102084995,2008.0434055885814,3.2421
6643.475,10407.78920995255,1576.2606802249077,1.3678
4909.9194,485713.0718172326,4005.049661591041,45.4601
5745.009,13070.801552172465,1241.618529615842,1.0424
5713.8765,45380.39975299586,602.9736647610702,0.8784
5059.352,5777.439215409273,1009.382581422319,0.6147
5528.7856,84785.80703956823,4009.726506157539,9.1104
5331.645,10881.757970336406,1092.4365329055126,1.005
5973.153,14615.345354585888,1278.8731975975822,1.0936
6242.7344,25411.57363095601,1149.2409482386042,1.3845
7118.295,5656.5939795955865,1965.3993575346342,1.2517
5470.603,5929.052417441476,1926.3128455063497,1.0829
5946.677,38652.231046103305,4215.12335453216,20.3589
8404.066,27973.44292481752,2227.289844865816,3.8514
5380.464,29802.87569177887,1023.5158746226656,1.5303
6996.3423,65846.84827745672,1142.7712903059655,1.7806
3664.2622,2048.637826266968,724.6815049102992,0.5633
6615.423,16009.473945782627,1889.0770796637128,1.4476
4584.516,3531.3373443243304,1079.381859656474,0.8407
5319.4067,13661.939605820877,1329.4953094656653,1.3942
4106.0327,4163.615861583338,772.0082335118359,0.6877
5527.872,5674.11096591088,1550.8676902501911,0.6872
4802.8184,6997.792166300828,929.7313713274708,0.8989
5645.567,21649.211973484587,964.8382507084343,1.0646
7421.3584,13047.174686536488,2483.120696468035,1.4877
3369.6943,824.9692937015466,468.1671553593052,0.3852
7121.7974,16690.237970326994,1737.0772359106008,1.3183
5037.864,5563.925427431663,906.4316295710237,0.6179
3100.5918,511.0250689581888,332.70424036580846,0.2702
5206.3594,11925.003329625748,739.7566873309875,0.6874
4837.35,6792.587090050175,967.8113688911975,0.8867
5205.2393,37869.375307200586,4075.9409010288064,6.5643
3373.5833,2602.805492516228,218.21635799683128,0.4233
5034.8887,153920.97014054903,3958.087815851332,32.6637
7197.9443,9276.80834538314,1935.3648132616588,1.1301
6833.8213,23164.846394428016,1729.0527458284655,1.7046
6264.9097,102004.0897491718,594.0945233751751,1.1982
5953.589,6795.534683331669,1518.9343601023554,0.924
3733.2805,1461.0409174867575,836.6938103452246,0.5766
5969.5176,7332.277835426489,1256.2638996039234,0.7387
5480.5347,8019.650077528951,1951.9951627219807,1.0605
7212.964,21353.081898689,3237.6774906132327,2.0368
4491.5005,7616.847006144902,738.6747775408717,0.8547
4906.018,8136.239463168341,833.2511511588173,0.8119
5861.0454,11336.422617487327,1771.2805326423154,1.0972
6423.1255,79384.56873125487,778.6595749057449,1.4151
6339.9683,52066.359302819306,983.1932421322913,1.6099
5083.2163,4361.96477647484,1533.8955017000974,0.8968
4969.4917,42411.46862373478,3665.6225299693683,8.5398
7789.3794,12080.788712817925,2117.8192720770926,1.3914
5940.9927,154994.18605162503,611.8321561933294,1.7242
4885.2163,25144.171231710858,451.7825443987833,0.6967
5709.292,5411.002370081938,1611.3979251118637,0.7085
6048.417,15081.14269295029,1722.7373320964077,1.3283
3300.5325,584.479734552253,496.0333336713716,0.2733
5680.5044,10691.25086238452,959.387575508248,0.7113
7363.576,13580.573319395704,2026.1331634909848,1.4226
5609.529,5254.888908107001,1651.3937775446218,0.718
3395.4634,827.3034143998802,413.68336588111305,0.3122
5088.387,11716.139890363218,1192.7298042608584,1.0081
5831.4927,7886.887918635275,1650.2688515057655,0.875
4433.358,6887.403557957548,639.5542676447021,0.7612
6715.227,177497.4193660436,1119.3726037468336,3.1492
7104.81,7857.309191352012,1649.8411849794063,1.2453
6146.685,7772.447419535587,1180.7087425242485,1.1784
4504.249,4968.2844851816135,610.19365439808,0.6805
4966.535,4893.570318679467,1436.3204697408316,0.8669
5817.7686,1148001.0900820713,160.8083396517764,1.0605
4858.4443,24623.524954737022,646.7694823041443,0.8911
7202.7827,67783.65948159691,1125.3149673564221,1.6187
3425.8254,639.321356277975,474.7562702683009,0.3098
5338.721,7062.510621077465,1703.120266525189,1.068
4732.642,2881.8412184914964,1256.8591409169017,0.8784
6015.2207,23363.31913763618,2198.1295799834343,2.2277
4502.202,3444.755260541368,1079.0080127599315,0.9126
