Exponent,Intercept,R2,RMSE,Neighbours,Experiment,CentreIndex
1.2490811831052304,-7.248349573724463,0.3617059287174994,0.15627100076283604,50,278,16458
0.29521483191560843,0.6368556554545952,0.07142429280239593,0.14222769963722945,50,279,7554
1.4489323394168772,-8.689035005240777,0.6555872207201597,0.13341297064448407,50,280,3967
0.04685642805685393,3.040358995855912,0.0006668342870660426,0.15882447370990374,50,281,14263
2.3594023719710204,-15.383530373325241,0.7839335556740463,0.18888325735208175,50,282,14332
1.0885705855289471,-5.445762849381713,0.45138469517106583,0.1493531172117382,50,283,16523
2.2356010974593534,-15.362603880338353,0.8698971753770061,0.08609607139378052,50,284,15199
1.7993088055996704,-11.764282068578058,0.7008569936997059,0.11170469950092567,50,285,19839
1.3516070376269247,-7.949407256993387,0.7232832063578811,0.09684273363118065,50,286,11497
1.6238372200669806,-10.480086339572411,0.8569882962153291,0.11181287131949003,50,287,5736
1.3925711002749486,-8.49601665676047,0.4669718627397629,0.14499301513303844,50,288,17258
3.2122732351445387,-24.503370430139718,0.6994037353629161,0.23245476443072682,50,289,5296
1.399099844622187,-8.333537001124363,0.738606228010172,0.12297245365903198,50,290,5821
1.3396591230059112,-7.769156639249317,0.727943820767322,0.09688487828441215,50,291,16569
1.5829534136485917,-9.901895385430256,0.8404433175951638,0.14129480956815305,50,292,17632
1.9483215279666801,-12.945400091159199,0.8015499929390398,0.13399707546145098,50,293,6786
2.233232506050892,-14.881601766514555,0.8207732494605252,0.07989836609793673,50,294,14588
2.0723739406517003,-13.666827269251915,0.9295062617346049,0.11293242358923528,50,295,18447
-0.025254321236360202,3.2503461399605813,0.0006741750019485515,0.15233963260778205,50,296,15974
3.0972227383794246,-22.39703886430579,0.8915160061042765,0.12718686888607633,50,297,99
0.6709825005258996,-1.8827581597807974,0.6568958998424224,0.11870164896587822,50,298,13291
1.3557026095120446,-8.02768643130992,0.5625117310982443,0.1965481068520387,50,299,3397
1.5281715628491552,-9.764680203871624,0.3330311429357494,0.1305690196167754,50,300,16926
1.4626667607746435,-9.084595739713375,0.9573366381013023,0.12826329468916484,50,301,1340
1.662963110294008,-10.285612738880971,0.7285110408296221,0.11008869388456281,50,302,19861
1.717124733336785,-11.446281850543294,0.8814111941858701,0.15601573011578307,50,303,3546
2.3524025426044433,-15.770038432069125,0.7697493756613408,0.1388407128980535,50,304,8403
0.7044338078168889,-2.8066783066433234,0.238850293864049,0.10370562405120783,50,305,4681
4.120600234712288,-30.462262398044263,0.9012801047181241,0.2494284703402255,50,306,16278
1.3509969045135224,-8.249524419157098,0.6642536273389466,0.09760186722721506,50,307,7869
1.5297435444640841,-9.461708349051952,0.8009704591582043,0.09863685994144017,50,308,14891
1.64799899240856,-10.272320345527287,0.7654818232257004,0.11122454387678218,50,309,1344
0.36586193146910784,0.14571522281564153,0.09591830794059109,0.11638596650427288,50,310,9057
1.604424311201882,-10.235262923645383,0.8690306391410865,0.10714309291420311,50,311,18221
3.4708874388203736,-25.808763062158626,0.8558250832604009,0.13632077065543527,50,312,18538
1.3956958476209789,-8.453274547455742,0.47301996999456386,0.12910749359666365,50,313,4173
1.310495587963689,-7.566837062170984,0.6185159881749901,0.10501090268223762,50,314,7888
1.1552534556188991,-6.500975113768655,0.7924528004774261,0.20889763891593527,50,315,8182
3.2110983364231336,-23.557066284230295,0.426586899819989,0.1714442790776681,50,316,11309
0.30299336102261115,0.4484730732914066,0.05352248076876476,0.17779971307226142,50,317,10746
1.0182378849131482,-4.990766580624028,0.6840976832311814,0.09745377031640241,50,318,2118
1.801829378326537,-11.913921144872631,0.45424857309069944,0.112597586545566,50,319,15253
0.7895069158570838,-3.0282768502679236,0.5783574492752832,0.178057899134273,50,320,4515
1.1503846680455125,-6.1802213191550965,0.735796997555485,0.12480599323649988,50,321,6298
1.6073386763383144,-10.203153058664176,0.9164470129255466,0.08303823743291398,50,322,16813
